TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
103,A69-1105-103,2016-05-10 23:46:55,1083.00,1035.16,1.819,51.097926,5.111258,14,5.3,,,1.8192,,S10 S13 S14 S16 S17 S18-2 S7 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-10 23:47:27,1090.47,1018.06,2.729,51.097772,5.111365,15,5.3,,,2.7288,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S8,S10 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-10 23:47:53,1101.54,1005.89,1.819,51.097663,5.111523,11,5.5,,,1.8192,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-10 23:48:22,1132.79,1000.90,1.743,51.097618,5.111969,1,21.1,,,1.7434,,S12 S13 S7 S8,S12 S7 S8
103,A69-1105-103,2016-05-10 23:49:49,1156.07,974.68,3.335,51.097382,5.112301,10,10.0,,,3.3352,,S12 S14 S16 S18 S18-2 S8 S9,S12 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-11 00:23:25,1222.53,910.83,1.743,51.096808,5.113250,2,87.8,,,1.7434,,S12 S14 S18 S18-2,S12 S14 S18 S18-2
103,A69-1105-103,2016-05-11 00:24:10,1200.73,934.78,1.895,51.097024,5.112938,6,20.3,,,1.8950,,S12 S14 S16 S17 S18 S18-2 S8,S12 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-05-11 00:25:01,1207.24,951.49,2.501,51.097174,5.113031,3,57.2,,,2.5014,,S12 S14 S7 S8,S12 S14 S7 S8
103,A69-1105-103,2016-05-11 00:25:34,1127.17,1007.46,2.426,51.097677,5.111888,4,10.1,,,2.4256,,S13 S14 S18-2 S8,S13 S14 S18-2 S8
103,A69-1105-103,2016-05-11 00:26:02,1092.75,981.09,0.910,51.097440,5.111397,8,5.8,,,0.9096,,S13 S14 S18 S18-2 S7 S8 S9,S13 S14 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-11 00:26:38,1282.97,974.95,0.758,51.097385,5.114113,5,51.2,,,0.7580,,S12 S14 S15 S16 S18 S18-2 S8,S12 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-05-11 00:27:11,1259.71,953.81,0.227,51.097195,5.113780,5,74.6,,,0.2274,,S12 S13 S14 S18 S18-2 S8,S12 S13 S14 S18 S18-2 S8
103,A69-1105-103,2016-05-11 00:27:41,1287.29,927.32,3.714,51.096957,5.114174,3,120.7,,,3.7142,,S12 S13 S14 S17 S18 S18-2 S8,S12 S14 S18 S18-2 S8
103,A69-1105-103,2016-05-11 00:42:46,1328.32,942.95,0.606,51.097097,5.114760,1,214.9,,,0.6064,,S12 S14 S18 S18-2 S8,S12 S14 S8
103,A69-1105-103,2016-05-11 00:59:46,1069.30,961.37,0.682,51.097263,5.111062,1,20.6,,,0.6822,,S10 S13 S14 S17 S18-2 S7 S9,S10 S18-2 S9
103,A69-1105-103,2016-05-11 01:00:12,1017.03,922.29,3.714,51.096912,5.110316,2,6.7,,,3.7142,,S12 S13 S14 S16 S18-2 S7 S8 S9,S12 S16 S7 S8
103,A69-1105-103,2016-05-11 01:00:43,1013.19,1029.95,2.350,51.097879,5.110261,1,5.5,,,2.3498,,S14 S18-2 S8 S9,S14 S18-2 S8
103,A69-1105-103,2016-05-11 01:02:29,1016.99,1028.88,2.047,51.097870,5.110316,1,5.9,,,2.0466,,S13 S14 S18-2 S7 S8 S9,S14 S18-2 S8
103,A69-1105-103,2016-05-11 01:07:27,1264.11,881.21,3.638,51.096542,5.113843,2,108.2,,,3.6384,,S10 S12 S13 S14 S17 S8 S9,S10 S12 S14 S8
103,A69-1105-103,2016-05-11 01:08:04,1291.21,894.18,3.487,51.096659,5.114230,1,220.9,,,3.4868,,S12 S13 S14 S17 S8 S9,S12 S14 S8
103,A69-1105-103,2016-05-11 01:11:29,1346.81,959.40,2.047,51.097245,5.115024,4,163.5,,,2.0466,,S12 S14 S16 S18 S18-2 S7 S8 S9,S12 S14 S16 S7 S8
103,A69-1105-103,2016-05-11 01:12:02,1021.57,945.46,2.350,51.097120,5.110381,4,4.5,,,2.3498,,S12 S14 S7 S8 S9,S12 S14 S7 S8 S9
103,A69-1105-103,2016-05-11 01:12:30,1316.53,957.44,1.440,51.097227,5.114592,2,188.5,,,1.4402,,S10 S14 S15 S16 S17 S18-2 S7 S8 S9,S14 S16 S7 S8
103,A69-1105-103,2016-05-11 01:13:04,1318.76,939.77,3.942,51.097069,5.114623,5,100.5,,,3.9416,,S12 S14 S16 S17 S18-2 S7 S8,S12 S14 S16 S18-2 S7 S8
103,A69-1105-103,2016-05-11 01:13:35,1319.05,920.97,0.834,51.096899,5.114627,2,212.5,,,0.8338,,S12 S13 S14 S18 S18-2 S7 S8,S12 S14 S7 S8
103,A69-1105-103,2016-05-11 01:15:00,1030.62,1026.33,0.682,51.097847,5.110510,3,6.8,,,0.6822,,S12 S14 S18-2 S8,S12 S14 S18-2 S8
103,A69-1105-103,2016-05-11 01:16:07,1123.56,996.48,2.274,51.097578,5.111837,1,26.4,,,2.2740,,S13 S14 S18-2 S9,S14 S18-2 S9
103,A69-1105-103,2016-05-11 01:17:58,1007.16,942.04,0.682,51.097089,5.110175,5,4.4,,,0.6822,,S12 S13 S18-2 S7 S8 S9,S12 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-11 01:22:06,1028.67,944.30,3.790,51.097109,5.110482,9,4.2,,,3.7900,,S12 S13 S18-2 S7 S8 S9,S12 S13 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-11 01:23:04,1385.38,955.40,2.653,51.097209,5.115574,1,784.8,,,2.6530,,S12 S14 S16 S18 S18-2 S7 S8 S9,S12 S14 S8
103,A69-1105-103,2016-05-11 01:23:59,1371.46,953.06,4.093,51.097188,5.115376,3,267.9,,,4.0932,,S10 S12 S14 S15 S18 S18-2 S7 S8,S10 S12 S14 S7 S8
103,A69-1105-103,2016-05-11 01:24:25,1364.49,940.90,2.426,51.097079,5.115276,3,294.3,,,2.4256,,S10 S12 S14 S16 S18-2 S7 S8 S9,S10 S12 S14 S7 S8
103,A69-1105-103,2016-05-11 01:24:57,1320.80,931.38,3.942,51.096993,5.114652,2,191.1,,,3.9416,,S12 S14 S18 S18-2 S7 S8,S12 S14 S7 S8
103,A69-1105-103,2016-05-11 01:25:55,1078.21,1003.83,3.335,51.097644,5.111189,2,7.1,,,3.3352,,S14 S18-2 S8 S9,S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 01:26:49,1296.23,956.55,3.487,51.097219,5.114302,4,63.3,,,3.4868,,S12 S14 S16 S18-2 S7 S8 S9,S12 S14 S16 S7 S8
103,A69-1105-103,2016-05-11 01:29:53,1283.70,988.11,3.790,51.097503,5.114123,2,107.8,,,3.7900,,S10 S12 S13 S18-2 S8 S9,S10 S12 S18-2 S8
103,A69-1105-103,2016-05-11 01:30:20,1077.59,931.80,1.895,51.096997,5.111181,4,5.2,,,1.8950,,S12 S13 S15 S18 S18-2 S7 S8 S9,S12 S13 S18-2 S8 S9
103,A69-1105-103,2016-05-11 01:30:52,1245.26,983.39,3.942,51.097461,5.113574,1,183.5,,,3.9416,,S10 S12 S13 S16 S18-2 S7 S8 S9,S10 S12 S8
103,A69-1105-103,2016-05-11 01:31:19,1204.02,984.83,3.866,51.097474,5.112985,4,56.5,,,3.8658,,S10 S12 S13 S16 S18 S7 S8 S9,S10 S12 S7 S8
103,A69-1105-103,2016-05-11 01:31:50,1222.31,992.44,3.942,51.097542,5.113247,5,21.5,,,3.9416,,S10 S12 S13 S14 S16 S18 S18-2 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-11 01:32:15,1216.12,992.42,4.017,51.097542,5.113158,3,78.7,,,4.0174,,S10 S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S10 S12 S7 S8
103,A69-1105-103,2016-05-11 01:32:45,1141.98,980.29,3.866,51.097433,5.112100,6,11.7,,,3.8658,,S12 S13 S14 S17 S18 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-05-11 01:33:21,1190.56,997.65,2.729,51.097589,5.112793,7,15.8,,,2.7288,,S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-05-11 01:33:56,1157.72,985.61,0.606,51.097481,5.112324,3,27.4,,,0.6064,,S12 S13 S16 S18-2 S7 S8 S9,S12 S13 S16 S7 S8 S9
103,A69-1105-103,2016-05-11 01:34:30,1152.40,996.92,4.093,51.097582,5.112249,5,19.4,,,4.0932,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-11 01:35:34,1156.41,1005.41,2.426,51.097659,5.112306,4,24.7,,,2.4256,,S10 S12 S13 S14 S16 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-11 01:36:09,1288.62,1040.08,1.289,51.097970,5.114193,1,2145.4,,,1.2886,,S10 S12 S13 S14 S15 S16 S18-2 S7 S8 S9,S10 S12 S8
103,A69-1105-103,2016-05-11 01:37:08,1193.68,979.06,1.061,51.097422,5.112838,3,44.0,,,1.0612,,S10 S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S10 S12 S7 S8
103,A69-1105-103,2016-05-11 01:37:41,1197.90,958.80,0.834,51.097240,5.112898,5,53.8,,,0.8338,,S10 S12 S14 S16 S18 S18-2 S7 S8 S9,S10 S12 S16 S7 S8
103,A69-1105-103,2016-05-11 01:38:43,1038.35,944.96,2.729,51.097115,5.110620,16,4.3,,,2.7288,,S12 S13 S14 S18 S18-2 S7 S8,S12 S13 S14 S18-2 S7 S8
103,A69-1105-103,2016-05-11 01:41:26,1018.67,1028.33,3.108,51.097865,5.110340,4,6.0,,,3.1078,,S12 S14 S18-2 S7 S8,S12 S14 S18-2 S7 S8
103,A69-1105-103,2016-05-11 01:55:49,1075.04,903.42,3.790,51.096742,5.111144,4,9.3,,,3.7900,,S12 S13 S18 S18-2 S7 S8 S9,S12 S13 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-11 01:56:17,1131.63,892.09,3.563,51.096640,5.111952,1,63.3,,,3.5626,,S10 S12 S13 S14 S16 S18-2 S7 S8 S9,S10 S12 S8
103,A69-1105-103,2016-05-11 02:03:15,1186.95,916.52,3.866,51.096860,5.112742,1,121.6,,,3.8658,,S12 S13 S14 S7 S9,S12 S14 S7
103,A69-1105-103,2016-05-11 02:05:12,994.06,910.23,1.289,51.096803,5.109988,1,11.0,,,1.2886,,S13 S16 S7 S8 S9,S16 S7 S8
103,A69-1105-103,2016-05-11 02:05:37,1213.49,919.42,3.714,51.096886,5.113121,3,47.6,,,3.7142,,S10 S13 S14 S17 S18 S18-2 S7 S8 S9,S10 S14 S7 S8
103,A69-1105-103,2016-05-11 02:06:04,1242.34,909.62,1.364,51.096798,5.113533,2,259.1,,,1.3644,,S12 S13 S14 S18-2 S7,S12 S14 S18-2 S7
103,A69-1105-103,2016-05-11 02:06:38,1223.19,922.40,1.440,51.096912,5.113259,2,116.2,,,1.4402,,S13 S14 S18 S18-2 S7 S9,S14 S18 S18-2 S7
103,A69-1105-103,2016-05-11 02:07:08,1033.02,954.98,0.455,51.097205,5.110544,4,4.4,,,0.4548,,S13 S14 S18-2 S7,S13 S14 S18-2 S7
103,A69-1105-103,2016-05-11 02:07:31,1216.65,951.68,0.606,51.097176,5.113166,3,102.1,,,0.6064,,S10 S12 S14 S16 S17 S18-2 S7 S8 S9,S10 S12 S7 S8
103,A69-1105-103,2016-05-11 02:07:55,1236.56,964.56,1.743,51.097291,5.113450,4,28.1,,,1.7434,,S12 S14 S16 S18-2 S8,S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 02:08:23,1256.60,976.88,3.184,51.097402,5.113736,2,56.2,,,3.1836,,S12 S14 S8 S9,S12 S14 S8 S9
103,A69-1105-103,2016-05-11 02:08:56,1315.10,971.68,0.682,51.097355,5.114571,2,411.3,,,0.6822,,S12 S16 S18-2 S7 S8 S9,S12 S16 S18-2 S7
103,A69-1105-103,2016-05-11 02:56:37,1056.14,986.88,3.411,51.097492,5.110874,5,5.4,,,3.4110,,S14 S16 S18 S18-2 S9,S14 S16 S18 S18-2 S9
103,A69-1105-103,2016-05-11 03:00:33,981.50,1039.87,3.714,51.097968,5.109809,1,5.8,,,3.7142,,S17 S18 S18-2 S8,S17 S18 S18-2
103,A69-1105-103,2016-05-11 03:02:04,1255.41,926.84,1.289,51.096952,5.113719,4,64.7,,,1.2886,,S12 S13 S14 S18-2 S7 S8,S12 S14 S18-2 S7 S8
103,A69-1105-103,2016-05-11 03:04:24,1196.41,887.25,2.047,51.096596,5.112877,1,88.0,,,2.0466,,S13 S14 S7 S8,S14 S7 S8
103,A69-1105-103,2016-05-11 03:05:30,1165.64,912.09,2.198,51.096820,5.112437,2,523.5,,,2.1982,,S12 S13 S14 S16 S17 S7 S8 S9,S12 S16 S7 S8
103,A69-1105-103,2016-05-11 03:05:55,1142.52,925.13,2.653,51.096937,5.112107,7,16.1,,,2.6530,,S12 S13 S14 S17 S18-2 S7 S9,S12 S13 S14 S18-2 S7 S9
103,A69-1105-103,2016-05-11 03:06:46,1139.39,923.18,0.531,51.096919,5.112063,5,21.5,,,0.5306,,S10 S12 S13 S14 S16 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-11 03:08:15,1158.87,907.85,3.942,51.096782,5.112341,5,17.5,,,3.9416,,S12 S13 S14 S16 S18 S18-2 S8,S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:09:06,1180.87,930.82,1.213,51.096988,5.112655,9,15.8,,,1.2128,,S12 S13 S14 S16 S17 S18 S18-2 S7 S8,S12 S13 S14 S16 S7 S8
103,A69-1105-103,2016-05-11 03:11:54,1157.62,1021.75,1.213,51.097805,5.112323,10,9.3,,,1.2128,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-11 03:13:10,1163.07,1021.81,3.866,51.097806,5.112401,8,10.1,,,3.8658,,S10 S12 S13 S14 S16 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-11 03:14:05,1143.28,1023.45,3.563,51.097821,5.112118,6,8.3,,,3.5626,,S12 S14 S16 S17 S18-2 S8,S12 S14 S16 S17 S18-2 S8
103,A69-1105-103,2016-05-11 03:14:27,1156.74,1022.15,3.942,51.097809,5.112311,10,10.7,,,3.9416,,S12 S13 S14 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:14:49,1136.37,1015.97,3.790,51.097753,5.112020,10,8.6,,,3.7900,,S12 S13 S14 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:15:10,1145.99,1025.48,3.335,51.097839,5.112157,10,8.2,,,3.3352,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-11 03:15:32,1135.68,1023.13,3.714,51.097818,5.112010,11,7.4,,,3.7142,,S10 S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-11 03:15:54,1127.66,1022.89,4.321,51.097816,5.111895,10,7.8,,,4.3206,,S12 S13 S14 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:16:17,1128.97,1023.00,4.093,51.097817,5.111914,10,7.7,,,4.0932,,S12 S13 S14 S16 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:16:41,1139.44,1023.84,4.093,51.097824,5.112064,4,11.1,,,4.0932,,S13 S14 S8 S9,S13 S14 S8 S9
103,A69-1105-103,2016-05-11 03:17:07,1127.30,1022.28,3.942,51.097810,5.111890,15,7.2,,,3.9416,,S10 S13 S14 S16 S18-2 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:17:38,1121.46,1022.98,4.017,51.097817,5.111807,10,7.2,,,4.0174,,S12 S13 S14 S17 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:18:01,1119.25,1030.25,4.093,51.097882,5.111775,9,7.4,,,4.0932,,S12 S13 S14 S16 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:18:27,1127.53,1022.25,4.017,51.097810,5.111894,11,8.0,,,4.0174,,S13 S14 S16 S17 S18-2 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:18:58,1085.34,1034.33,3.942,51.097919,5.111291,1,34.3,,,3.9416,,S14 S16 S18-2 S8,S14 S16 S18-2
103,A69-1105-103,2016-05-11 03:19:22,1125.05,1023.56,3.942,51.097822,5.111858,10,7.5,,,3.9416,,S12 S13 S14 S16 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:19:48,1120.78,1029.51,4.017,51.097875,5.111797,10,7.1,,,4.0174,,S12 S13 S14 S16 S17 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:20:17,1120.35,1021.89,4.017,51.097807,5.111791,10,7.0,,,4.0174,,S12 S13 S14 S16 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:20:40,1121.83,1027.20,4.169,51.097854,5.111812,3,9.5,,,4.1690,,S12 S14 S17 S18-2 S8,S12 S14 S18-2 S8
103,A69-1105-103,2016-05-11 03:21:04,1123.65,1024.95,4.245,51.097834,5.111838,10,7.3,,,4.2448,,S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:21:31,1129.10,1030.56,4.169,51.097885,5.111916,10,7.9,,,4.1690,,S12 S13 S14 S16 S17 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:23:33,1113.17,1024.06,4.169,51.097826,5.111689,10,6.8,,,4.1690,,S12 S13 S14 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:24:07,1114.67,1025.43,4.245,51.097839,5.111710,10,7.0,,,4.2448,,S12 S13 S14 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:24:40,1125.52,1026.03,4.169,51.097844,5.111865,5,8.5,,,4.1690,,S12 S13 S14 S18-2 S8,S12 S13 S14 S18-2 S8
103,A69-1105-103,2016-05-11 03:25:38,1133.83,1030.96,3.866,51.097888,5.111983,13,8.4,,,3.8658,,S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:26:04,1118.30,1026.85,4.017,51.097851,5.111762,7,7.0,,,4.0174,,S12 S13 S14 S17 S18-2 S8,S12 S13 S14 S17 S18-2 S8
103,A69-1105-103,2016-05-11 03:26:35,1114.05,1027.79,3.866,51.097860,5.111701,11,6.4,,,3.8658,,S12 S13 S14 S16 S17 S18 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:26:59,1112.53,1027.88,4.093,51.097861,5.111679,10,6.7,,,4.0932,,S12 S13 S14 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:27:25,1119.43,1027.58,4.017,51.097858,5.111778,11,7.0,,,4.0174,,S12 S13 S14 S17 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:27:56,1125.36,1027.96,4.017,51.097861,5.111863,13,7.4,,,4.0174,,S10 S12 S13 S14 S16 S17 S18 S18-2 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:28:22,1121.00,1025.96,3.942,51.097843,5.111800,13,6.6,,,3.9416,,S12 S13 S14 S16 S17 S18 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:28:50,1123.01,1024.49,3.638,51.097830,5.111829,15,6.9,,,3.6384,,S10 S12 S13 S14 S16 S17 S18-2 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:30:01,1147.71,1025.73,3.942,51.097841,5.112182,3,14.6,,,3.9416,,S13 S14 S18-2 S8,S13 S14 S18-2 S8
103,A69-1105-103,2016-05-11 03:32:13,1127.98,1019.65,4.169,51.097787,5.111900,3,10.1,,,4.1690,,S13 S14 S18-2 S8,S13 S14 S18-2 S8
103,A69-1105-103,2016-05-11 03:32:37,1127.68,1021.02,4.169,51.097799,5.111896,3,10.1,,,4.1690,,S13 S14 S18-2 S8,S13 S14 S18-2 S8
103,A69-1105-103,2016-05-11 03:33:04,1124.16,1017.38,4.093,51.097766,5.111845,10,7.2,,,4.0932,,S12 S13 S14 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:33:35,1115.80,1007.55,4.548,51.097678,5.111726,1,16.4,,,4.5480,,S13 S18-2 S8,S13 S18-2 S8
103,A69-1105-103,2016-05-11 03:34:00,1132.07,1023.51,4.093,51.097821,5.111958,5,8.8,,,4.0932,,S13 S14 S17 S18-2 S8,S13 S14 S17 S18-2 S8
103,A69-1105-103,2016-05-11 03:34:29,1132.89,1027.17,4.093,51.097854,5.111970,10,8.1,,,4.0932,,S12 S13 S14 S17 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:35:39,1116.41,1022.77,4.017,51.097815,5.111735,10,6.8,,,4.0174,,S12 S13 S14 S17 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:36:11,1131.06,1020.83,4.169,51.097797,5.111944,10,9.0,,,4.1690,,S13 S14 S18-2 S7 S8 S9,S13 S14 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-11 03:36:37,1122.69,1027.23,4.093,51.097855,5.111825,11,7.6,,,4.0932,,S12 S13 S14 S16 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:37:08,1130.58,1024.04,4.017,51.097826,5.111937,9,8.5,,,4.0174,,S13 S14 S17 S18-2 S7 S8 S9,S13 S14 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-11 03:37:31,1133.23,1023.42,4.093,51.097821,5.111975,3,11.3,,,4.0932,,S13 S14 S18-2 S8,S13 S14 S18-2 S8
103,A69-1105-103,2016-05-11 03:37:58,1120.81,1023.75,4.093,51.097823,5.111798,5,8.1,,,4.0932,,S12 S13 S14 S18-2 S8,S12 S13 S14 S18-2 S8
103,A69-1105-103,2016-05-11 03:38:54,1126.53,1027.36,4.093,51.097856,5.111879,10,7.4,,,4.0932,,S12 S13 S14 S16 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:39:23,1119.04,1024.98,4.093,51.097835,5.111772,1,104.0,,,4.0932,,S14 S16 S17 S18-2 S8,S14 S16 S18-2
103,A69-1105-103,2016-05-11 03:39:59,1124.12,1023.21,4.169,51.097819,5.111845,6,7.5,,,4.1690,,S12 S13 S14 S17 S18-2 S8,S12 S13 S14 S17 S18-2 S8
103,A69-1105-103,2016-05-11 03:40:33,1130.04,1028.45,4.169,51.097866,5.111929,11,8.0,,,4.1690,,S12 S13 S14 S17 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:41:59,1120.20,1020.88,4.093,51.097798,5.111789,15,6.7,,,4.0932,,S10 S13 S14 S16 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:42:36,1139.50,1023.12,4.321,51.097818,5.112064,1,16.2,,,4.3206,,S13 S14 S9,S13 S14 S9
103,A69-1105-103,2016-05-11 03:43:12,1118.66,1015.18,4.245,51.097746,5.111767,7,7.5,,,4.2448,,S13 S14 S18-2 S8 S9,S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:43:48,1118.36,1019.12,4.321,51.097782,5.111763,11,6.3,,,4.3206,,S10 S12 S13 S14 S15 S16 S17 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-11 03:44:20,1107.70,1020.04,4.245,51.097790,5.111610,11,5.9,,,4.2448,,S12 S13 S14 S16 S17 S18 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:44:48,1086.39,1014.14,2.729,51.097737,5.111306,16,5.1,,,2.7288,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:45:22,1072.00,1031.09,1.971,51.097889,5.111101,13,5.0,,,1.9708,,S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:45:52,1059.74,1026.01,1.971,51.097844,5.110926,15,4.7,,,1.9708,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:46:15,1051.04,1025.54,4.245,51.097840,5.110802,9,4.7,,,4.2448,,S13 S14 S17 S18 S18-2 S8 S9,S13 S14 S17 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:46:39,1068.25,1035.11,3.866,51.097926,5.111047,15,5.0,,,3.8658,,S10 S12 S13 S14 S16 S17 S18-2 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:47:35,1098.17,1033.34,3.866,51.097910,5.111474,11,6.1,,,3.8658,,S10 S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:47:57,1109.53,1036.12,3.790,51.097935,5.111637,12,6.6,,,3.7900,,S10 S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:48:19,1103.52,1041.01,4.093,51.097979,5.111551,14,7.4,,,4.0932,,S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:48:42,1106.77,1033.84,3.866,51.097914,5.111597,7,6.5,,,3.8658,,S12 S13 S14 S17 S18-2 S8,S12 S13 S14 S17 S18-2 S8
103,A69-1105-103,2016-05-11 03:49:06,1111.79,1034.80,4.017,51.097923,5.111669,15,6.5,,,4.0174,,S10 S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:50:29,1109.42,1028.27,4.017,51.097864,5.111635,10,6.4,,,4.0174,,S12 S13 S14 S16 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-11 03:50:59,1106.36,1030.38,4.017,51.097883,5.111591,10,6.6,,,4.0174,,S12 S13 S14 S16 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-11 03:51:21,1111.53,1030.39,4.017,51.097883,5.111665,10,6.6,,,4.0174,,S12 S13 S14 S17 S18-2 S7 S8 S9,S12 S13 S14 S18-2 S8 S9
