groups_pas,groups_obs,ST07,ST08,ST09,ST10,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST18-2,soundspeed,synced_time,mean_BI
326,1534,2191823.5068060094,NA,NA,NA,NA,2191823.4690190093,NA,NA,NA,NA,NA,NA,1431.6904932641842,2016-03-04 02:25:46.473324,28.6
326,1535,2191905.9477560096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431.6890890081445,2016-03-04 02:27:08.952061,28.6
380,1902,2279826.727766009,NA,NA,NA,2279826.701441009,NA,NA,NA,NA,NA,NA,2279826.769282009,1430.4280385674958,2016-03-05 02:52:29.705746,28.6
380,1903,2279862.042559009,NA,NA,NA,2279862.016010009,NA,NA,NA,NA,NA,NA,2279862.084267009,1430.4280385674958,2016-03-05 02:53:05.020315,28.6
380,1904,2279895.076339009,NA,NA,NA,2279895.049982009,NA,NA,NA,NA,NA,NA,NA,1430.4280385674958,2016-03-05 02:53:38.054287,28.6
380,1905,NA,NA,NA,NA,2279958.2850270094,2279958.2740550092,NA,NA,NA,NA,NA,NA,1430.4280385674958,2016-03-05 02:54:41.278360,28.6
380,1906,NA,NA,NA,NA,2280054.4325440093,NA,NA,NA,NA,NA,NA,NA,1430.4263247980966,2016-03-05 02:56:17.436849,28.6
380,1907,NA,NA,NA,NA,2280148.819663009,2280148.8313650093,NA,NA,NA,NA,NA,NA,1430.4237541135085,2016-03-05 02:57:51.823968,28.6
380,1908,NA,NA,2280179.7125890097,NA,2280179.6792370095,NA,NA,NA,NA,NA,NA,NA,1430.4203264832422,2016-03-05 02:58:22.683542,28.6
380,1909,2280203.2901230096,NA,NA,NA,2280203.2628160096,NA,NA,NA,NA,NA,NA,NA,1430.4168987919957,2016-03-05 02:58:46.267121,28.6
380,1910,NA,NA,NA,NA,NA,2280285.91872401,NA,NA,NA,NA,NA,NA,1430.414327985448,2016-03-05 03:00:08.923029,28.6
380,1911,NA,NA,NA,NA,NA,2280315.3513860097,NA,NA,NA,NA,NA,NA,1430.4126140940893,2016-03-05 03:00:38.355691,28.6
380,1912,NA,NA,2280315.39705301,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.4109001874851,2016-03-05 03:00:38.401358,28.6
380,1913,NA,NA,NA,NA,NA,2280351.9478160096,NA,NA,NA,NA,NA,NA,1430.4091862656355,2016-03-05 03:01:14.952121,28.6
380,1914,NA,NA,NA,NA,2280388.1110570095,2280388.0989470095,NA,NA,NA,NA,NA,NA,1430.40661535237,2016-03-05 03:01:51.103252,28.6
380,1915,NA,NA,NA,NA,2280423.3972270093,2280423.3855820093,NA,NA,NA,NA,NA,NA,1430.403187417197,2016-03-05 03:02:26.389887,28.6
380,1916,2280456.9845090094,NA,NA,NA,2280456.9576980094,NA,NA,NA,2280457.017507009,NA,NA,NA,1430.3989024092964,2016-03-05 03:02:59.962003,28.6
380,1917,NA,NA,NA,NA,NA,2280487.6884820093,NA,NA,NA,NA,NA,NA,1430.3954743419922,2016-03-05 03:03:30.692787,28.6
380,1918,NA,NA,NA,NA,NA,2280511.0002720095,NA,NA,NA,NA,NA,NA,1430.3937602829294,2016-03-05 03:03:54.004577,28.6
380,1919,NA,NA,NA,NA,NA,2280536.5052530095,NA,NA,NA,NA,NA,NA,1430.3920462086205,2016-03-05 03:04:19.509558,28.6
380,1920,NA,NA,NA,NA,2280589.8368840097,NA,NA,NA,NA,NA,NA,NA,1430.3903321190653,2016-03-05 03:05:12.841189,28.6
380,1921,NA,NA,NA,NA,2280643.4345380096,2280643.4226540094,NA,NA,NA,NA,NA,NA,1430.3877609542392,2016-03-05 03:06:06.426959,28.6
380,1922,NA,NA,NA,NA,NA,2280678.1560920095,NA,NA,NA,NA,NA,NA,1430.3851897589198,2016-03-05 03:06:41.160397,28.6
380,1923,2280710.7022950095,NA,NA,NA,2280710.6754790093,NA,NA,NA,NA,NA,NA,NA,1430.3826185254834,2016-03-05 03:07:13.679784,28.6
380,1924,2280806.79712101,NA,NA,NA,2280806.7701970097,NA,NA,NA,NA,NA,NA,NA,1430.3791901634117,2016-03-05 03:08:49.774502,28.6
380,1925,NA,NA,NA,NA,2280835.12717301,NA,NA,NA,NA,NA,NA,NA,1430.3766188537404,2016-03-05 03:09:18.131478,28.6
380,1926,2280871.35567401,NA,NA,NA,2280871.3282410097,NA,NA,NA,NA,NA,NA,2280871.3966940097,1430.3731903798569,2016-03-05 03:09:54.332546,28.6
380,1927,NA,NA,NA,NA,2280906.09321201,2280906.08222701,NA,NA,NA,NA,NA,NA,1430.3689047112648,2016-03-05 03:10:29.086532,28.6
380,1928,NA,NA,NA,NA,2280938.07958401,NA,NA,NA,NA,NA,NA,NA,1430.366333264367,2016-03-05 03:11:01.083889,28.6
380,1929,2280964.51788201,NA,2280964.52463001,NA,2280964.49066201,2280964.48005501,NA,NA,NA,NA,NA,NA,1430.3620474305917,2016-03-05 03:11:27.484360,28.6
380,1930,2280995.6274520103,NA,2280995.6343560102,NA,2280995.60013501,NA,NA,NA,NA,NA,NA,2280995.66859601,1430.3551899135753,2016-03-05 03:11:58.604440,28.6
380,1931,2281019.6955840103,NA,2281019.70256501,NA,2281019.6681140102,2281019.65799601,NA,NA,NA,NA,NA,NA,1430.348332152586,2016-03-05 03:12:22.662301,28.6
380,1932,NA,NA,2281080.7452290105,NA,2281080.7113610106,2281080.7009120104,NA,NA,NA,NA,NA,NA,1430.3423314160289,2016-03-05 03:13:23.705217,28.6
380,1933,NA,NA,NA,NA,2281110.1061360105,NA,NA,NA,NA,NA,NA,NA,1430.3389023423833,2016-03-05 03:13:53.110441,28.6
380,1934,NA,NA,2281147.2062290106,NA,2281147.1726040104,2281147.1614010106,NA,NA,NA,NA,NA,NA,1430.335473197575,2016-03-05 03:14:30.165706,28.6
380,1935,2281183.7656810107,NA,2281183.772588011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3311866903177,2016-03-05 03:15:06.769986,28.6
380,1936,NA,NA,2281219.290560011,NA,2281219.2577430108,2281219.246065011,NA,NA,NA,NA,NA,NA,1430.326900081397,2016-03-05 03:15:42.250370,28.6
380,1937,NA,NA,2281252.7027570107,NA,2281252.6679140106,2281252.6569080106,NA,NA,NA,NA,NA,NA,1430.321756028694,2016-03-05 03:16:15.661213,28.6
380,1938,NA,NA,2281281.969505011,NA,2281281.935489011,2281281.924471011,NA,NA,NA,NA,NA,NA,1430.3166118387408,2016-03-05 03:16:44.928776,28.6
380,1939,NA,NA,2281318.780061011,NA,2281318.7461580113,2281318.7354000113,NA,NA,NA,NA,NA,NA,1430.3114675115346,2016-03-05 03:17:21.739705,28.6
380,1940,NA,NA,NA,NA,NA,2281354.7461310113,NA,NA,NA,NA,NA,NA,1430.3080378888947,2016-03-05 03:17:57.750436,28.6
380,1941,NA,NA,2281354.7909280113,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3063230521573,2016-03-05 03:17:57.795233,28.6
380,1942,NA,NA,NA,NA,NA,2281389.1424700115,NA,NA,NA,NA,NA,NA,1430.3046082001688,2016-03-05 03:18:32.146775,28.6
380,1943,NA,NA,2281389.1880130116,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3028933329292,2016-03-05 03:18:32.192318,28.6
380,1944,NA,NA,NA,NA,NA,2281420.4014240117,NA,NA,NA,NA,NA,NA,1430.3011784504388,2016-03-05 03:19:03.405729,28.6
380,1945,NA,NA,2281420.446237012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.2994635526973,2016-03-05 03:19:03.450542,28.6
380,1946,NA,NA,2281445.309037012,NA,2281445.274649012,NA,NA,NA,NA,NA,NA,NA,1430.2968911755827,2016-03-05 03:19:28.278954,28.6
380,1947,NA,NA,2281473.256700012,NA,2281473.222725012,NA,NA,NA,NA,NA,NA,NA,1430.293461288592,2016-03-05 03:19:56.227030,28.6
380,1948,NA,NA,2281507.458387012,NA,2281507.424396012,NA,NA,NA,NA,NA,NA,NA,1430.2900313405953,2016-03-05 03:20:30.428701,28.6
380,1949,2281538.314618012,NA,2281538.321315012,NA,2281538.287569012,NA,NA,NA,NA,NA,NA,NA,1430.2857438166313,2016-03-05 03:21:01.291874,28.6
380,1950,2281562.412350012,NA,2281562.418825012,NA,2281562.385248012,NA,NA,NA,NA,NA,NA,NA,1430.2805986658602,2016-03-05 03:21:25.389553,28.6
380,1951,NA,NA,2281588.791608012,NA,2281588.759226012,2281588.747138012,NA,NA,NA,NA,NA,NA,1430.2754533778195,2016-03-05 03:21:51.751443,28.6
380,1952,NA,NA,2281645.3189260117,NA,2281645.2843780117,NA,NA,NA,NA,NA,NA,NA,1430.2711655361027,2016-03-05 03:22:48.288683,28.6
380,1953,NA,NA,2281673.8890820118,NA,2281673.8548530117,NA,NA,NA,NA,NA,NA,NA,1430.2677351915504,2016-03-05 03:23:16.859158,28.6
380,1954,NA,NA,2281709.286455012,NA,2281709.252323012,NA,NA,NA,NA,NA,NA,NA,1430.264304785987,2016-03-05 03:23:52.256628,28.6
380,1955,2281742.441833012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.261731943682,2016-03-05 03:24:25.446138,28.6
380,1956,2281771.193190012,NA,NA,NA,2281771.166070012,NA,NA,NA,NA,NA,NA,NA,1430.2591590632446,2016-03-05 03:24:54.170375,28.6
380,1957,2281806.949586012,NA,2281806.9577850117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.2557285051503,2016-03-05 03:25:29.953891,28.6
380,1958,2281840.8474710113,NA,NA,NA,2281840.8204100113,2281840.8098600116,NA,NA,NA,NA,NA,NA,1430.2514402185536,2016-03-05 03:26:03.814165,28.6
380,1959,NA,NA,2281871.120412011,NA,2281871.0861840113,NA,NA,NA,NA,NA,NA,NA,1430.2471518429775,2016-03-05 03:26:34.090489,28.6
380,1960,2281894.0360610113,NA,NA,NA,2281894.009164011,2281893.998812011,NA,NA,NA,NA,NA,NA,1430.2428633657091,2016-03-05 03:26:57.003117,28.6
380,1961,2281918.2024940113,NA,NA,NA,2281918.1756440112,NA,NA,NA,NA,NA,NA,NA,1430.238574799459,2016-03-05 03:27:21.179949,28.6
380,1962,2281944.8552390113,NA,NA,NA,2281944.8286200115,NA,NA,NA,NA,NA,NA,NA,1430.2351438752721,2016-03-05 03:27:47.832925,28.6
380,1963,2282001.926151011,NA,2282001.933235011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.2317128900672,2016-03-05 03:28:44.930456,28.6
380,1964,2282104.8709140113,NA,2282104.8785950113,NA,2282104.844383011,NA,NA,NA,NA,NA,NA,NA,1430.2274240695754,2016-03-05 03:30:27.848688,28.6
380,1965,2282173.419088011,NA,NA,NA,2282173.392825011,NA,NA,NA,NA,NA,NA,NA,1430.2231351600967,2016-03-05 03:31:36.397130,28.6
380,1966,NA,NA,NA,NA,2282237.3640700113,NA,NA,NA,NA,NA,NA,NA,1430.2205617686445,2016-03-05 03:32:40.368375,28.6
380,1967,NA,NA,NA,NA,2282271.4086410115,NA,NA,NA,NA,NA,NA,NA,1430.2188461540031,2016-03-05 03:33:14.412946,28.6
380,1968,2282301.9324910115,NA,NA,NA,2282301.9059150117,NA,NA,NA,NA,NA,NA,NA,1430.2162727015298,2016-03-05 03:33:44.910220,28.6
380,1969,2282413.641901011,NA,NA,NA,2282413.615619011,NA,NA,NA,NA,NA,NA,NA,1430.212841380714,2016-03-05 03:35:36.619924,28.6
388,1983,2420969.379070012,NA,NA,NA,2420969.353194012,NA,NA,NA,NA,NA,NA,NA,1430.4269761110054,2016-03-06 18:04:52.357499,28.6
388,1984,2420993.5022020116,NA,NA,NA,2420993.4760710117,NA,NA,NA,NA,NA,NA,NA,1430.4255594936712,2016-03-06 18:05:16.480376,28.6
388,1985,2421021.2820540117,NA,NA,NA,2421021.255745012,NA,NA,NA,NA,NA,NA,NA,1430.4241428659209,2016-03-06 18:05:44.260050,28.6
388,1986,2421055.1245380114,NA,NA,NA,2421055.0988120115,NA,NA,NA,NA,NA,NA,NA,1430.422726227754,2016-03-06 18:06:18.103117,28.6
388,1987,2421084.6427000114,NA,NA,NA,2421084.616684011,NA,NA,NA,NA,NA,NA,NA,1430.4213095791706,2016-03-06 18:06:47.620989,28.6
388,1988,2421107.3386240113,NA,NA,NA,2421107.3125630114,NA,NA,NA,NA,NA,NA,NA,1430.4198929201712,2016-03-06 18:07:10.316868,28.6
388,1989,2421130.954054011,NA,NA,NA,2421130.927840011,NA,NA,NA,NA,NA,NA,NA,1430.4184762507548,2016-03-06 18:07:33.932145,28.6
388,1990,2421156.493593011,NA,NA,NA,2421156.467417011,NA,NA,NA,NA,NA,NA,NA,1430.417059570922,2016-03-06 18:07:59.471722,28.6
388,1991,2421185.226650011,NA,NA,NA,2421185.200389011,NA,NA,NA,NA,NA,NA,NA,1430.4156428806723,2016-03-06 18:08:28.204694,28.6
388,1992,2421258.4961500107,NA,NA,NA,2421258.4700200106,NA,NA,NA,NA,NA,NA,NA,1430.4142261800062,2016-03-06 18:09:41.474325,28.6
388,1993,2421293.5113420105,NA,NA,NA,2421293.4850870105,NA,NA,NA,NA,NA,NA,NA,1430.4128094689233,2016-03-06 18:10:16.489392,28.6
388,1994,2421325.3225160106,NA,NA,NA,2421325.2962570107,NA,NA,NA,NA,NA,NA,NA,1430.4113927474236,2016-03-06 18:10:48.300562,28.6
388,1995,2421352.5188650107,NA,NA,NA,2421352.4927310105,NA,NA,NA,NA,NA,NA,NA,1430.4099760155073,2016-03-06 18:11:15.497036,28.6
388,1996,2421384.6407410107,NA,NA,NA,2421384.6145010106,NA,NA,NA,NA,NA,NA,NA,1430.4085592731738,2016-03-06 18:11:47.618806,28.6
388,1997,2421411.9320890107,NA,NA,NA,2421411.9059750107,NA,NA,NA,NA,NA,NA,NA,1430.4071425204236,2016-03-06 18:12:14.910280,28.6
388,1998,2421446.016876011,NA,NA,NA,2421445.990643011,NA,NA,NA,NA,NA,NA,NA,1430.4057257572563,2016-03-06 18:12:48.994948,28.6
388,1999,2421476.577143011,NA,NA,NA,2421476.551414011,NA,NA,NA,NA,NA,NA,NA,1430.4043089836719,2016-03-06 18:13:19.555719,28.6
388,2000,2421500.055271011,NA,NA,NA,2421500.029092011,NA,NA,NA,NA,NA,NA,NA,1430.4028921996703,2016-03-06 18:13:43.033397,28.6
388,2001,2421525.336010011,NA,NA,NA,2421525.309968011,NA,NA,NA,NA,NA,NA,NA,1430.4014754052519,2016-03-06 18:14:08.314273,28.6
388,2002,2421554.164767011,NA,NA,NA,2421554.138440011,NA,NA,NA,NA,NA,NA,NA,1430.400058600416,2016-03-06 18:14:37.142745,28.6
388,2003,2421589.506760011,NA,NA,NA,2421589.480507011,NA,NA,NA,NA,NA,NA,NA,1430.398641785163,2016-03-06 18:15:12.484812,28.6
388,2004,2421623.177745011,NA,NA,NA,2421623.151576011,NA,NA,NA,NA,NA,NA,NA,1430.3972249594926,2016-03-06 18:15:46.155881,28.6
388,2005,2421653.576811011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.396162333729,2016-03-06 18:16:16.581116,28.6
388,2006,2421677.4318410107,NA,NA,NA,2421677.4058240107,NA,NA,NA,NA,NA,NA,NA,1430.395099701455,2016-03-06 18:16:40.410129,28.6
388,2007,2421703.9716860107,NA,NA,NA,2421703.944999011,NA,NA,NA,NA,NA,NA,NA,1430.3936828497413,2016-03-06 18:17:06.949304,28.6
388,2008,2421735.9700610107,NA,NA,NA,2421735.9438690105,NA,NA,NA,NA,NA,NA,NA,1430.39226598761,2016-03-06 18:17:38.948174,28.6
388,2009,NA,NA,NA,NA,2421825.5872850106,NA,NA,NA,NA,NA,NA,NA,1430.3912033345007,2016-03-06 18:19:08.591590,28.6
388,2010,2421932.2652350105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.390494895622,2016-03-06 18:20:55.269540,28.6
388,2011,NA,NA,NA,NA,2421963.4774540104,NA,NA,NA,NA,NA,NA,NA,1430.3897864541389,2016-03-06 18:21:26.481759,28.6
388,2012,NA,NA,NA,NA,2421988.3837310104,NA,NA,NA,NA,NA,NA,NA,1430.3890780100514,2016-03-06 18:21:51.388036,28.6
388,2013,NA,NA,NA,NA,2422016.51650401,NA,NA,NA,NA,NA,NA,NA,1430.3883695633597,2016-03-06 18:22:19.520809,28.6
388,2014,2422082.54565601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3876611140631,2016-03-06 18:23:25.549961,28.6
388,2015,2422107.95759501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3869526621625,2016-03-06 18:23:50.961900,28.6
388,2016,2422137.03765401,NA,NA,NA,2422137.01109001,NA,NA,NA,NA,NA,NA,NA,1430.3858899791023,2016-03-06 18:24:20.015395,28.6
388,2017,2422173.42945201,NA,NA,NA,2422173.40275601,2422173.39217201,NA,NA,NA,NA,NA,NA,1430.3841188276467,2016-03-06 18:24:56.396477,28.6
388,2018,2422241.49862501,NA,NA,NA,2422241.47189201,NA,NA,NA,NA,NA,NA,NA,1430.3823476609991,2016-03-06 18:26:04.476197,28.6
388,2019,2422269.6415790096,NA,NA,NA,2422269.61576601,2422269.6035200097,NA,NA,NA,NA,NA,NA,1430.380576476988,2016-03-06 18:26:32.607825,28.6
388,2020,2422304.22236801,NA,NA,NA,2422304.19603301,2422304.1844570097,NA,NA,NA,NA,NA,NA,1430.3784510353387,2016-03-06 18:27:07.188762,28.6
388,2021,2422335.8608410098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.377034062085,2016-03-06 18:27:38.865146,28.6
388,2022,NA,NA,NA,NA,NA,2422360.88239101,NA,NA,2422360.95393401,NA,NA,NA,1430.3759713243312,2016-03-06 18:28:03.886696,28.6
388,2023,2422390.50584001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3749085813681,2016-03-06 18:28:33.510145,28.6
388,2024,2422427.93064401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3742000825869,2016-03-06 18:29:10.934949,28.6
388,2025,2422502.2306510103,NA,NA,NA,2422502.2043460105,2422502.1932270103,NA,NA,NA,NA,NA,NA,1430.3727830763426,2016-03-06 18:30:25.197532,28.6
388,2026,2422538.6119490103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3713660614162,2016-03-06 18:31:01.616254,28.6
388,2027,NA,NA,NA,NA,NA,2422573.7140910104,NA,NA,NA,NA,NA,NA,1430.3706575496124,2016-03-06 18:31:36.718396,28.6
388,2028,NA,NA,NA,NA,2422606.4477480105,NA,NA,NA,NA,NA,NA,NA,1430.3699490352037,2016-03-06 18:32:09.452053,28.6
388,2029,2422634.2991730105,NA,NA,NA,2422634.2729220106,2422634.2617060104,NA,NA,NA,NA,NA,NA,1430.3685319977046,2016-03-06 18:32:37.266011,28.6
388,2030,2422667.671455011,NA,NA,NA,2422667.6456910106,NA,NA,NA,NA,NA,NA,NA,1430.3667606878075,2016-03-06 18:33:10.649996,28.6
388,2031,2422697.9781210106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3656978940558,2016-03-06 18:33:40.982426,28.6
388,2032,NA,NA,NA,NA,2422720.9515400105,NA,NA,NA,NA,NA,NA,NA,1430.3649893614152,2016-03-06 18:34:03.955845,28.6
388,2033,2422745.2678800104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3642808261698,2016-03-06 18:34:28.272185,28.6
388,2034,2422830.2840440106,NA,NA,NA,2422830.2572380104,NA,NA,NA,NA,NA,NA,NA,1430.3632180180925,2016-03-06 18:35:53.261543,28.6
388,2035,2422861.1429130104,NA,2422861.1492210105,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3618009319741,2016-03-06 18:36:24.147218,28.6
388,2036,2422885.3090460105,NA,2422885.3155280105,NA,2422885.2827860103,NA,NA,NA,NA,NA,NA,NA,1430.3600295591323,2016-03-06 18:36:48.287091,28.6
388,2037,2422943.3018620107,NA,NA,NA,2422943.2752320105,NA,NA,NA,NA,NA,NA,NA,1430.3582581710966,2016-03-06 18:37:46.279537,28.6
388,2038,2422968.538200011,NA,NA,NA,2422968.512008011,NA,NA,NA,NA,NA,NA,NA,1430.356841048513,2016-03-06 18:38:11.516313,28.6
388,2039,2422997.293357011,NA,2422997.297976011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3554239155103,2016-03-06 18:38:40.297662,28.6
388,2040,2423033.056653011,NA,NA,NA,2423033.030248011,2423033.018833011,NA,NA,NA,NA,NA,NA,1430.353652484063,2016-03-06 18:39:16.023138,28.6
388,2041,2423097.379305011,NA,2423097.385266011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.351881037422,2016-03-06 18:40:20.383610,28.6
388,2042,2423120.550831011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3508181616226,2016-03-06 18:40:43.555136,28.6
388,2043,2423145.147466011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.350109574284,2016-03-06 18:41:08.151771,28.6
388,2044,2423172.604016011,NA,NA,NA,NA,2423172.566876011,NA,NA,NA,NA,NA,NA,1430.3490466880662,2016-03-06 18:41:35.571181,28.6
388,2045,2423205.827897011,NA,NA,NA,2423205.8015850107,2423205.788920011,NA,NA,NA,NA,NA,2423205.868511011,1430.3469208973968,2016-03-06 18:42:08.793225,28.6
388,2046,2423234.6759550106,NA,NA,NA,2423234.6499580108,2423234.637785011,NA,NA,NA,NA,NA,NA,1430.3444407809327,2016-03-06 18:42:37.642090,28.6
388,2047,2423270.5528510106,NA,2423270.5584730105,NA,2423270.5274250107,NA,NA,NA,NA,NA,NA,NA,1430.3423149407724,2016-03-06 18:43:13.531730,28.6
388,2048,2423304.698338011,NA,NA,NA,2423304.672193011,2423304.660356011,NA,NA,NA,NA,NA,NA,1430.340189077169,2016-03-06 18:43:47.664661,28.6
388,2049,2423359.357137011,NA,2423359.361001011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3384175068004,2016-03-06 18:44:42.361442,28.6
388,2050,2423385.513780011,NA,NA,NA,2423385.487717011,NA,NA,NA,NA,NA,NA,NA,1430.33700023835,2016-03-06 18:45:08.492022,28.6
388,2051,NA,NA,2423439.629331011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3359372804998,2016-03-06 18:46:02.633636,28.6
388,2052,NA,NA,2423465.033624011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3352286384597,2016-03-06 18:46:28.037929,28.6
388,2053,2423494.1527740113,NA,NA,NA,2423494.1270150114,2423494.1147650112,NA,NA,NA,NA,NA,NA,1430.3338113456969,2016-03-06 18:46:57.119070,28.6
388,2054,2423530.6555730114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3323940442513,2016-03-06 18:47:33.659878,28.6
388,2055,2423566.100267011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3316853891865,2016-03-06 18:48:09.104572,28.6
388,2056,2423599.4461500114,NA,NA,NA,2423599.4201170113,2423599.408270011,NA,NA,NA,NA,NA,2423599.4875830114,1430.329913738501,2016-03-06 18:48:42.412575,28.6
388,2057,2423628.5642090114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.328142074791,2016-03-06 18:49:11.568514,28.6
388,2058,2423700.6472030114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3274334040973,2016-03-06 18:50:23.651508,28.6
388,2059,2423734.0607860116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3267247307983,2016-03-06 18:50:57.065091,28.6
388,2060,2423763.2503450117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3260160548946,2016-03-06 18:51:26.254650,28.6
388,2061,NA,NA,NA,NA,2423799.9118290115,2423799.8997290116,NA,NA,NA,NA,NA,NA,1430.324953035829,2016-03-06 18:52:02.904034,28.6
388,2062,NA,NA,NA,NA,2423835.6700950116,NA,NA,NA,NA,NA,NA,NA,1430.3238900115532,2016-03-06 18:52:38.674400,28.6
388,2063,2423869.6741270116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3231813252296,2016-03-06 18:53:12.678432,28.6
388,2064,NA,NA,NA,NA,2423899.9514360116,NA,NA,NA,NA,NA,NA,NA,1430.322472636301,2016-03-06 18:53:42.955741,28.6
388,2065,NA,NA,NA,NA,2423922.9943140117,NA,NA,NA,NA,NA,NA,NA,1430.3217639447673,2016-03-06 18:54:05.998619,28.6
388,2066,NA,NA,NA,NA,2423947.345492012,NA,NA,NA,NA,NA,NA,NA,1430.321055250629,2016-03-06 18:54:30.349797,28.6
388,2067,2423974.341999012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.320346553885,2016-03-06 18:54:57.346304,28.6
388,2068,2424006.502476012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3189745095858,2016-03-06 18:55:29.506781,28.6
388,2069,2424033.271522012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3183111623525,2016-03-06 18:55:56.275827,28.6
388,2070,NA,NA,NA,NA,2424065.1065810123,NA,NA,NA,NA,NA,NA,NA,1430.3176478128378,2016-03-06 18:56:28.110886,28.6
388,2071,2424091.219238012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3169844610404,2016-03-06 18:56:54.223543,28.6
388,2072,NA,NA,NA,NA,2424121.610828012,NA,NA,NA,NA,NA,NA,NA,1430.316321106961,2016-03-06 18:57:24.615133,28.6
388,2073,2424144.8717320124,NA,NA,NA,2424144.8460070123,NA,NA,NA,NA,NA,NA,NA,1430.315326071277,2016-03-06 18:57:47.850312,28.6
388,2074,2424197.2922180123,NA,NA,NA,2424197.266158012,NA,NA,NA,NA,NA,2424197.354241012,NA,1430.3136676670586,2016-03-06 18:58:40.270463,28.6
388,2075,2424230.937603012,NA,NA,NA,NA,2424230.899303012,NA,NA,NA,NA,NA,NA,1430.3120092495274,2016-03-06 18:59:13.903608,28.6
388,2076,2424282.556584012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.3110141921616,2016-03-06 19:00:05.560889,28.6
388,2077,2424350.158154012,NA,NA,NA,NA,NA,2424350.2280680123,NA,NA,NA,NA,NA,1430.31001912909,2016-03-06 19:01:13.162459,28.6
388,2078,2424374.690988012,NA,NA,NA,NA,NA,2424374.760405012,NA,NA,NA,NA,NA,1430.3086923707206,2016-03-06 19:01:37.695293,28.6
388,2079,2424402.0141380117,NA,NA,NA,2424401.988468012,NA,2424402.084046012,NA,NA,NA,2424402.076768012,NA,1430.3067022149073,2016-03-06 19:02:04.992773,28.6
388,2080,2424434.934618012,NA,NA,NA,2424434.908937012,NA,2424435.0036960123,NA,NA,NA,2424434.996861012,NA,1430.304048643392,2016-03-06 19:02:37.913242,28.6
388,2081,2424497.7717610123,NA,NA,NA,NA,NA,2424497.8405900123,NA,NA,NA,2424497.833821012,NA,1430.3017267390258,2016-03-06 19:03:40.776066,28.6
388,2082,2424555.1551750125,NA,NA,NA,2424555.1293240124,NA,NA,NA,2424555.1890540128,NA,NA,NA,1430.2997365124593,2016-03-06 19:04:38.133629,28.6
388,2083,2424584.8410380124,NA,NA,NA,2424584.8150970126,NA,NA,NA,NA,NA,NA,NA,1430.2980779751047,2016-03-06 19:05:07.819402,28.6
388,2084,2424606.6612570123,NA,NA,NA,NA,NA,2424606.731054012,NA,NA,NA,NA,NA,1430.2967511345696,2016-03-06 19:05:29.665562,28.6
388,2085,2424628.5309760123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430.2957559984625,2016-03-06 19:05:51.535281,28.6
