,DATETIME,X,Y,HPE,X_outl,Y_outl,X_filtered,Y_filtered,filtered_error,URX,pas_nr
1988,2016-05-26 20:49:07,67.17697410483379,155.08099096361548,4.4,67.17697410483379,155.08099096361548,63.3081164641173,154.74862420909562,3.9111299567024203,S14 S16 S17 S18 S18-2 S8,1883.0
1989,2016-05-26 20:49:31,76.81371289212257,144.00662131235003,4.5,76.81371289212257,144.00662131235003,74.78012277494945,147.01107946192403,3.8621173631737697,S14 S16 S17 S18 S18-2 S8,1883.0
1990,2016-05-26 20:49:58,87.8278754001949,143.5434801466763,4.8,87.8278754001949,143.5434801466763,86.55983428552916,143.31819838531754,4.110955848501216,S14 S16 S17 S18 S18-2 S8,1883.0
1991,2016-05-26 20:50:29,98.91829079133458,145.3081733956933,5.5,98.91829079133458,145.3081733956933,98.0477656236106,143.86021915267145,4.6822689823773915,S14 S16 S17 S18 S18-2 S8,1883.0
1992,2016-05-26 20:50:55,109.016500246129,135.24862494505942,4.7,109.016500246129,135.24862494505942,108.05562586160055,137.2042567512278,4.119215691024378,S10 S14 S16 S18-2 S8 S9,1883.0
1993,2016-05-26 20:51:23,125.22143697098363,129.70421715267003,4.6,125.22143697098363,129.70421715267003,122.86915374974596,130.6493678360851,4.021798163058317,S10 S13 S14 S18-2 S8 S9,1883.0
1994,2016-05-26 20:51:59,141.7689766753465,141.52956203650683,5.7,141.7689766753465,141.52956203650683,139.95766021369047,137.42261323428798,4.92293965191161,S10 S14 S16 S18-2 S8 S9,1883.0
1995,2016-05-26 20:52:34,162.31080309301615,146.01371375843883,5.5,,,,,,S10 S13 S14 S18-2 S8 S9,1883.0
1996,2016-05-26 20:53:06,152.75763809494674,141.9560775021091,5.1,152.75763809494674,141.9560775021091,153.1984326058649,142.06845738222626,4.88341903658362,S10 S13 S14 S18-2 S8 S9,1883.0
1997,2016-05-26 20:53:33,150.4354704556754,127.64545742049813,4.9,150.4354704556754,127.64545742049813,151.86868839877314,131.51650762207342,4.243681830933932,S10 S13 S14 S18-2 S8 S9,1883.0
1998,2016-05-26 20:54:04,157.5266517442651,114.94026510696858,4.9,157.5266517442651,114.94026510696858,156.27956820216082,117.38706661635966,4.316400006710526,S10 S13 S14 S16 S8 S9,1883.0
1999,2016-05-26 20:54:29,150.69481862860266,103.94998941104859,5.7,150.69481862860266,103.94998941104859,153.294929420465,106.00559746032935,4.634008918617941,S10 S12 S13 S16 S8 S9,1883.0
2000,2016-05-26 20:54:58,153.4865591081325,92.12298373132944,5.3,153.4865591081325,92.12298373132944,153.1727458613904,93.41052819613489,4.590161968695667,S10 S12 S13 S7 S8 S9,1883.0
